meeting_id,caption,speaker,caption_group_id,st,en
1,{vocalsound},Project Manager,641,1863541,1864261
1,{vocalsound},User Interface,642,1864461,1865181
1,{vocalsound} Oh uh it it does uh have a natural uh feeling .,Marketing,643,1865381,1868981
1,{vocalsound} It's spongy .,Project Manager,644,1869181,1870741
1,{vocalsound},Project Manager,644,1870941,1871661
1,So {disfmarker},Marketing,645,1871861,1872761
1,{vocalsound},User Interface,646,1872961,1873681
1,{vocalsound},Industrial Designer,647,1873881,1874601
1,Yeah .,Marketing,648,1874801,1875161
1,{vocalsound},Marketing,648,1875361,1876081
1,{gap} .,Project Manager,649,1876281,1876701
1,{vocalsound} That is uh {disfmarker} it's a new feature next to Bluetooth to um disable all Bluetooth devices .,Project Manager,649,1876901,1883561
1,Um {disfmarker},Project Manager,649,1883761,1884661
1,{vocalsound},User Interface,650,1884861,1885581
1,{vocalsound} Blue tongue .,Industrial Designer,651,1885781,1887341
1,{vocalsound},Marketing,652,1887541,1888261
1,{vocalsound} Right .,User Interface,653,1888461,1889661
1,Okay .,Industrial Designer,654,1889861,1890221
1,Let's wrap it up .,Industrial Designer,654,1890421,1891501
1,"Yeah , we're done here .",Project Manager,655,1891701,1893141
1,{vocalsound},User Interface,656,1893341,1894061
1,{vocalsound},Industrial Designer,657,1894261,1894981
1,"Gentlemen , thank you for your cooperation .",Project Manager,658,1895181,1897821
1,Thank you Mister manager .,Industrial Designer,659,1898021,1899581
1,{vocalsound},Industrial Designer,659,1899781,1900501
1,{vocalsound},Project Manager,660,1900701,1901421
1,{vocalsound},Marketing,661,1901621,1902341
1,"Now , {vocalsound} let's have uh a bottle of champagne .",Industrial Designer,662,1902541,1905901
1,{vocalsound} {gap} .,User Interface,663,1906101,1907301
1,Leave it here .,User Interface,663,1907501,1908401
1,Yes .,Project Manager,664,1908601,1908901
1,That's alright .,User Interface,665,1909101,1910061
1,{vocalsound},User Interface,665,1910261,1910981
1,{gap} .,Industrial Designer,666,1911181,1911601
1,{gap} .,Marketing,667,1911801,1912221
1,{gap},Project Manager,668,1912421,1912721
2,I'll wait until you're all um hooked up .,Project Manager,1,1,2461
2,Oh good grief .,Marketing,2,2661,3561
2,{vocalsound},User Interface,3,3761,4481
2,'Kay .,Marketing,4,4681,5041
2,Okay .,Project Manager,5,5241,5601
2,{gap},Project Manager,5,5801,6101
2,Oh .,Marketing,6,6301,6541
2,Put it on in that way .,Project Manager,7,6741,8121
2,Oops .,User Interface,8,8321,8681
2,Thanks .,Project Manager,9,8881,9361
2,Okay .,Project Manager,9,9561,9921
2,Mm .,User Interface,10,10121,10361
2,"Welcome back everybody , hope you've had fun .",Project Manager,11,10561,13321
2,{vocalsound},Industrial Designer,12,13521,14241
2,After lunch .,User Interface,13,14441,15221
2,Yeah .,User Interface,13,15421,15781
2,"Right um this is our conceptual design meeting ,",Project Manager,14,15981,18861
2,Mm-hmm .,User Interface,15,19061,19541
2,"um {vocalsound} I think we're slightly ahead of ourselves from the last meeting ,",Project Manager,16,19741,24601
2,Mm-hmm .,User Interface,17,24801,25281
2,"Yeah , yeah I was getting that impression as well .",Industrial Designer,18,25481,28541
2,I th I I think {disfmarker} yeah um .,Project Manager,19,28741,30961
2,Mm .,Marketing,20,31161,31401
2,"This is where we talk about um properties , materials , user-interface and trend-watching .",Project Manager,21,31601,37061
2,Etcetera .,Industrial Designer,22,37261,37861
2,Mm-hmm .,Marketing,23,38061,38541
2,"So I think we've touched on a few things to do with that already , but we'll just go over it .",Project Manager,24,38741,44381
2,Um the minutes from the last time .,Project Manager,24,44581,46681
2,"Um we had a couple of um changes in our plans in that we couldn't use teletext , it wasn't gonna be a control for everything um and that we had to incorporate the image of the company into it somehow .",Project Manager,24,46881,58941
2,"Um we have decided on a {disfmarker} leaving out the voice recognition , we've decided on there being a flip design and um a different shape from what's normal .",Project Manager,24,59141,68801
2,"We were thinking a shell , but something along those lines , just a different shape from what's normal , um .",Project Manager,24,69001,75541
2,You were going to look into the rechargeable batteries,Project Manager,24,75741,78981
2,Yeah .,Industrial Designer,25,79181,79541
2,"and we were gonna think about the port and an alarm for getting it lost ,",Project Manager,26,79741,84121
2,{gap},User Interface,27,84321,84621
2,"things like that ,",Project Manager,28,84821,85901
2,Yeah .,Industrial Designer,29,86101,86461
2,"um and our market was going to be young , business , kind of range .",Project Manager,30,86661,90741
2,'Kay .,User Interface,31,90941,91301
2,"Okay , so shall we start with the first presentation ?",Project Manager,32,91501,94741
2,Shall I ?,Marketing,33,94941,95481
2,Yep .,User Interface,34,95681,95981
2,Yes if you feel {disfmarker},Project Manager,35,96181,97861
2,Okay .,Marketing,36,98061,98421
2,We just connect up .,Marketing,36,98621,99821
2,{gap},Project Manager,37,100021,100321
2,Thank you .,Marketing,38,100521,101181
2,There we go .,Marketing,38,101381,102161
2,Okay um so we decided on our market and so this feedback from the marketing department is really about trend watching .,Marketing,38,102361,109501
2,"Um {vocalsound} the methods we used to decide on uh current trends and so on , market trends , were that we did our traditional {disfmarker} uh our usual market research study uh with a hundred subjects and the the general feedback from them is that the most im uh w I'm sorry I'm slightly tongue-tied after lunch ,",Marketing,38,109701,128601
2,{vocalsound},User Interface,39,128801,129521
2,It's okay {vocalsound} .,Project Manager,40,129721,131161
2,{vocalsound},Industrial Designer,41,131361,132081
2,sorry Project Manager {vocalsound} .,Marketing,42,132281,134441
2,Um we decided on the most important aspect i uh required in a remote control device and we'll come to that later .,Marketing,42,134641,141481
2,So that was one of the first things we did .,Marketing,42,141681,144321
2,"Also with our company um being forerunners in uh putting fashion into technology , we also looked at a fashion update um using our consultants on fashion and design in Paris and Milan .",Marketing,42,144521,155621
2,"{vocalsound} Uh so the general findings from that was uh in the market trends the most important aspect for remote controls were people want a fancy look and feel , rather than the the current functional look and feel of remote controls .",Marketing,42,155821,170101
2,"They also also want a remote control to be technologically innovative , and of course , as we predicted , that it should be easy to use .",Marketing,42,170301,178521
2,"Now I should point out that the first of those findings , fancy look and feel , is the most important , is twice as important as the second , technologically innovative , which is in turn twice as important as being easy to use .",Marketing,42,178721,192461
2,"So possibly that the feature that we put first is actually third is still important , but it's third in order of preference for the the subject group we looked at .",Marketing,42,192661,202501
2,Yeah .,Project Manager,43,202701,203061
2,"{vocalsound} Okay , um , now the fashion update which relates to very personal preferences among our subject group , um we found from our um consultants in Paris and Milan who des attended all the design and fashion fairs there , that fruit and vegetables are going to be the theme for clothes , shoes and furniture .",Marketing,44,203261,222281
2,So should we be thinking of using something like that in our remote control design too ?,Marketing,44,222481,227761
2,"There also seems to be um a trend towards a spongy feel to materials , uh again in contrast to last year .",Marketing,44,227961,234321
2,"So a lot of interesting feedback there , both from our market research departments and from our people in Paris and Milan .",Marketing,44,234521,241901
2,Be interesting to see what our design people make of that .,Marketing,44,242101,245641
2,'Kay .,User Interface,45,245841,246201
2,Okay thank you very much .,Project Manager,46,246401,247961
2,Um,Project Manager,46,248161,248281
2,Yep .,User Interface,47,248481,248781
2,let's start from the inside and work our way out .,Project Manager,48,248981,251981
2,Fine .,User Interface,49,252181,252541
2,It's okay with me .,User Interface,49,252741,253881
2,"Yeah , okay .",Industrial Designer,50,254081,254861
2,{gap},Industrial Designer,50,255061,255361
2,Unless anyone has any questions about that ?,Marketing,51,255561,258201
2,"I don't think so , not yet .",Project Manager,52,258401,260081
2,Not yet ?,Marketing,53,260281,260821
2,'Kay .,Marketing,53,261021,261381
2,"Um , yes , thank you .",Project Manager,54,261581,262901
2,That screwed in ?,Industrial Designer,55,263101,264121
2,{gap},Industrial Designer,55,264321,264621
2,Okay .,Marketing,56,264821,265181
2,I hate those little things,Project Manager,57,265381,266941
2,Yeah .,Industrial Designer,58,267141,267501
2,especially if you do them on too tight and you can't get the leverage on them to undo them .,Project Manager,59,267701,273221
2,{vocalsound} I know .,Marketing,60,273421,274681
2,"'Kay , {gap} {disfmarker}",Industrial Designer,61,274881,276381
2,Okay .,Project Manager,62,276581,276941
2,Okay .,Industrial Designer,63,277141,277501
2,Um this is uh all about the design of the actual components and the availability of the components we have in stock at the moment .,Industrial Designer,63,277701,285561
2,"Okay , first uh the {disfmarker} Into the method .",Industrial Designer,63,285761,288761
2,The the main idea of the whole thing is just so you sh you just press buttons and it should activate things on the T_V_ and we discussed last meeting that it should be easy to find .,Industrial Designer,63,288961,299881
2,"Um also in this study I've looked into the availability of some of the materials , 'cause some of the things that we looked at last time aren't {disfmarker} un unfortunately aren't available .",Industrial Designer,63,300081,311601
2,'Kay .,Project Manager,64,311801,312161
2,{vocalsound} .,Project Manager,64,312361,313201
2,"Um , findings , I've got my nice little picture there .",Industrial Designer,65,313401,316701
2,"This is uh the chip called the T_A_ double one eight three five which is what's used in pretty much every remote control 'cause it sends out standard signals , based on your input and um it's pretty much used for all all T_V_ remotes at the moment .",Industrial Designer,65,316901,331841
2,'Kay .,Project Manager,66,332041,332401
2,Um and then we we're loo looking into battery options .,Industrial Designer,67,332601,335901
2,{vocalsound},Marketing,68,336101,336821
2,"There's um actually no rechargeable option available , so we {disfmarker} I saw the um the standard double A_ and triple A_ which we thought were a bit bit too bulky at the moment , dynamo charging , I thought that that might be a bit silly to be to be honest ,",Industrial Designer,69,337021,352681
2,Wa {vocalsound} can you explain that ?,Project Manager,70,352881,355161
2,people won't {disfmarker} it's it's basically like wind-up radio .,Industrial Designer,71,355361,359321
2,"Like a {disfmarker} right , okay .",Project Manager,72,359521,361561
2,So you wind up your remote control before you use it .,Industrial Designer,73,361761,365001
2,{vocalsound},Marketing,74,365201,365921
2,"How {vocalsound} {disfmarker} what kind of {disfmarker} how l long can you get out of that ,",Project Manager,75,366121,371641
2,It might {disfmarker},Industrial Designer,76,371841,373101
2,I mean can you pick it up and then wind it for two minutes and then that's it for the night ?,Project Manager,77,373301,378881
2,Or {disfmarker},Project Manager,77,379081,379981
2,"You {disfmarker} Yeah , yeah , oh yeah I presu you wouldn't have to wind it for very long , but I don't I don't think it's really sort of necessary when you th you think of the next two options , like the the solar charging , 'cause most people have the light on in the room anyway so they could get {disfmarker} when when you got T_V_ .",Industrial Designer,78,380181,400401
2,That doesn't count though does it ?,Project Manager,79,400601,402701
2,Does does light charge as as sunlight does ?,Marketing,80,402901,405541
2,I thought it was U_V_ like {disfmarker},Project Manager,81,405741,408081
2,No .,Industrial Designer,82,408281,408521
2,Artificial light ?,Marketing,83,408721,409801
2,Is it ?,Industrial Designer,84,410001,410421
2,Alright i,Industrial Designer,84,410621,411161
2,"Any , any {disfmarker}",Project Manager,85,411361,412681
2,Has to be solar .,Marketing,86,412881,413901
2,Yep .,User Interface,87,414101,414401
2,"Regarding those sizes , which one you think will be light because we we have to take into consideration size also , so maybe a standard triple A_ might take lesser space or {disfmarker} and dynamo might take more space .",User Interface,87,414601,427801
2,Yeah it would the d yeah the dynamo would take more space 'cause you actually need a physical sort of handle to wind up .,Industrial Designer,88,428001,435261
2,I'm pretty sure that solar is from the sun .,Project Manager,89,435461,438101
2,"Yeah , okay .",Industrial Designer,90,438301,439081
2,"Uh , I don't think it counts electric lights",Project Manager,91,439281,441921
2,Mm .,Marketing,92,442121,442361
2,"Artificial light , no .",Marketing,92,442561,443941
